Item Number,tmp,Title,list price1,list price2
1040120,107429524,PHISODERM A/BLMSH FCE WSH 6OZ,3.69,3.69
1040153,411670641,GOLD BOND BDY LOT 14OZ XST MED,6.83,6.83
1040187,411670501,GOLD BOND CRM 2OZ ITCH MED,5.1,5.1
1040880,411676035,SELSUN BLUE SHAM 11OZ MOISTR,6.91,6.91
1040898,411676208,SELSUN BLUE SHAM 110Z NRM/OILY,6.91,6.91
1042159,3125477006,ROGAINE MEN 2OZ 3PK X/S,43.38,43.38
1042225,838000890,HOL 8903 CPL URO PCH 2 1/4 9BG,33.65,33.65
1042233,838000848,HOL 8486 URO PCH CVX 1 1/4 9,35.24,35.24
1042704,7940050020,DOVE AP INV SLD 1.6OZ PWD,2.19,2.19
1043082,128430613,BAYER LOW DOSE 81MG ENTRIC TAB,2.01,2.01
1043090,411670013,UNISOM SLEEP GELS,7.64,7.64
1044189,169584729,SUCTION CONN TUBE 6FT6305D611,4.89,4.89
1044346,2360122871,CANE ALUM OFFST GRPSP A785CO,6.67,6.67
1044817,70738750005,STETH LIT MSTR CLS 2 BLK 2144L,114.21,114.21
1044825,70738758269,STETH LIT MSTR CARD BLK 2160,206.78,206.78
1044833,738756241,STETH LIT LTWT BLK 2450,46.93,46.93
1044841,70738756242,STETH LIT LTWT BURGANDY 2451,46.93,46.93
1044858,70738776616,STETH LIT CLASSIC 2 BLK   2201,74.38,74.38
1044874,70738744679,STETH LIT CLASSIC 2 NVY   2205,74.38,74.38
1044916,70738750011,STETH LIT SELECT BLK      2290,50.69,50.69
1045079,813170041,CATH SELF 14FR STRGHT MEN 414,22.13,22.13
1045293,354,TED TL MED LNG INSP TOE T 3549,11.36,11.36
1045368,39381598814,PRECISION XTRA MONIT KIT 98814,15.23,15.23
1045376,5759998770,PRECISION XTRA TEST STRP 98770,142.37,142.37
1045400,3242084031,OCUVITE LUTEIN CAP,9.44,9.44
1045582,7684551028,CON 400598 ALF DR 12CTF TR 3/4,40.67,40.67
1045764,4203710386,CHAP-ET LIP BALM REG,0.53,0.53
1045921,3566415088,JOB115088 MN KN CT 20-30BK SM,43.05,43.05
1045939,3566415089,JOB115089 MN KN CT 20-30 BK MD,43.05,43.05
1045947,3566415090,JOB115090 MN KN CT 20-30 BK LG,43.05,43.05
1045954,3566415091,JOB115091 MN KN CT 20-30 BK XL,43.05,43.05
1045962,3566415260,JOB115260 MN KN CT 20-30 BK LT,43.05,43.05
1046077,356641510,JOB115101 MN KN CT 20-30 KHA M,43.05,43.05
1046085,356641510,JOB115102 MN KN CT 20-30 KHA L,43.05,43.05
1046093,356641510,JOB115103 MN KN CT 20-30 KHAXL,43.05,43.05
1046119,356641510,JOB115109 MN KN CT 30-40 BK MD,43.05,43.05
1046127,356641511,JOB115110 MN KN CT 30-40 BK LG,43.05,43.05
1046135,356641511,JOB115111 MN KN CT 30-40 BK XL,43.05,43.05
1046267,356641512,JOB115122 MN KN CT 30-40 KHA L,43.05,43.05
1046291,3566410831,JOB110831 SEN KNEE 8-15 WHT SM,9.05,9.05
1046309,3566410832,JOB110832 SEN KNEE 8-15 WHT MD,9.05,9.05
1046317,3566410833,JOB110833 SEN KNEE 8-15 WHT LG,9.05,9.05
1046325,3566410834,JOB110834 SEN KNEE 8-15 WHT XL,9.05,9.05
1047174,36025801600,RENA-VITE TABS       CY 016001,11.32,11.32
1047356,830781731,CARMEX STICK CLICK ORG,1.21,1.21
1047695,525002,FIBERCON CAP,12.74,12.74
1050038,1720404344,MG PLUS TAB             043440,6.46,6.46
1050707,35483801447,SILAPAP CHLD LIQ CHRY  8OZ SIL,2.39,2.39
1050756,35483801168,DOCUSAT-SOD  50MG LIQ 16OZ SIL,4.09,4.09
1050764,35483801357,SILADRYL ALLERGY 8OZ SL 013570,2.06,2.06
1050798,35483801547,SILPHEN COUGH SYR 8OZ SL015470,2.89,2.89
1051671,922653213,FIRST AID KIT 81PC MD,5.04,5.04
1051689,922653213,FIRST AID KIT 131PC LG,7.17,7.17
1051705,922653243,FIRST AID KIT 200PC LG SFTPK,9.34,9.34
1051887,8834843335,PERT+ 2N1 13.5OZ CLASSIC CLEAN,3.26,3.26
1051903,8834843335,PERT+ 2N1 13.5OZ VOLUMIZING,3.26,3.26
1051911,8834843335,PERT+ 2N1 13.5OZ ANTI-DANDRUFF,3.26,3.26
1052661,3287852010,HUMIDIFIER 1.2GAL HOSP  4100HF,23.71,23.71
1053206,30000541775,CENTRUM SILVER,12.05,12.05
1054196,35167220020,CLOTRIMAZL 1% CRM 30GM TAR,7.58,7.58
1054204,35167220370,CLOTRIMAZL 1% SOL 10ML TAR,42.47,42.47
1054212,35167220030,CLOTRIMAZL 1% VAG CRM 7DAY TAR,4.43,4.43
1054287,35167220010,MICONAZOLE CR 2% 30GM OTC TARO,6.15,6.15
1054352,35167220200,TOLNAFTATE CRM 1% 1OZ OTC TARO,5.8,5.8
1054394,35483800078,VIT/MINERAL LIQ 16OZ SL 000780,4.25,4.25
1054873,30047207304,MICONAZOLE 7 CRM 45GM AC 73041,8.5,8.5
1055912,30045010303,VIACTIV 500 CALC CHEWS CARAMEL,6.68,6.68
1056530,35483800107,CENTAMIN LIQ 240ML SIL,4.85,4.85
1056712,350460005,WM MILLTRIUM TAB SUST RELEASE,4.54,4.54
1056753,350460006,WM CALC CARB 600+D TAB,4.54,4.54
1056761,350460006,WM CALC CARB 600MG TAB,4.54,4.54
1056795,33504600068,WM DAILY VIT TAB,3.98,3.98
1056803,350460006,WM OYSTR SHLL CALC 500MG TAB+D,4.54,4.54
1056811,350460007,WM DAILY VIT TAB W/IRON,3.98,3.98
1056829,350460007,WM DAILY VIT TAB MAX,6.05,6.05
1056837,3504600008,WM IRON 5GM TAB,4.54,4.54
1056845,350460008,WM IRON GLUCONATE TAB,4.54,4.54
1056860,350460008,WM IRON CAP W/STOOL SFTNER,9.08,9.08
1056928,350460010,WM ACIDOPHLS CAP W/GOAT MILK,7.45,7.45
1056951,3504600106,WM VIT A 10000IU SGL,3.98,3.98
1056969,350460111,WM VIT AD SGL,4.65,4.65
1056985,350460011,WM BETA CAROTENE 25000IU SGL,6.05,6.05
1057017,33504600116,WM VIT B-1 100MG TAB,4.54,4.54
1057033,33504600120,WM VIT B-2  50MG TAB,4.54,4.54
1057041,33504600122,WM VIT B-6  50MG TAB,4.32,4.32
1057058,33504600123,WM VIT B-6 100MG TAB,5.07,5.07
1057066,33504600124,WM VIT B-6 250MG TAB,5.39,5.39
1057082,33504600127,WM VIT B-12 100MCG TAB,4,4
1057090,33504600128,WM VIT B-12 250MCG TAB,4.65,4.65
1057108,33504600129,WM VIT B-12 500MCG TAB,3.98,3.98
1057116,33504601130,WM VIT B-12 1000MCG SUBL,6.05,6.05
1057124,3504600131,WM B COMPLEX TAB NAT,4.54,4.54
1057132,350460013,WM SUPER B-100 TAB,8.49,8.49
1057140,350460113,WM B COMPLEX TAB W/CHOL+INOS,5.58,5.58
1057165,350460113,WM B COMPLEX TAB W/CFE,5.58,5.58
1057173,350460013,WM SUPER B- 50 TAB,8.49,8.49
1057199,350460014,WM B COMPLEX TAB,6.05,6.05
1057223,350460015,WM CALC CITRATE TAB,5.07,5.07
1057231,350460015,WM CALC MAG  ZINC TAB,5.58,5.58
1057249,350460015,WM CALCIUM MAG TAB,4.54,4.54
1057256,350460016,WM CALCIUM+VIT D 500MG CHEWTAB,4.54,4.54
1057298,350460017,WM VIT C 250MG TAB,4.66,4.66
1057322,350460017,WM VIT C 500MG TAB,7.88,7.88
1057355,350460018,WM VIT C 500MG NON ACID,6.21,6.21
1057371,350460018,WM VIT C 1000MG TAB,7.88,7.88
1057389,350460018,WM BIOTIN 300MCG TAB,4.54,4.54
1057397,350460019,WM VIT C 500 CHEW WAFER NAT,6.05,6.05
1057405,350460019,WM VIT C 500 TAB ROSE HIP,5.07,5.07
1057421,350460019,WM SUPER C- 500 TAB,6.05,6.05
1057439,350460020,WM VIT C 1000 ROSE HIP TAB,7.88,7.88
1057447,350460020,WM VIT C-1000 TAB ROSE HIP S/R,6.66,6.66
1057454,350460020,WM VIT C 1500MG TAB ROSE HIP,8.47,8.47
1057462,350460020,WM CHROMIUM PICOLNTE 200MG TAB,5.07,5.07
1057470,350460120,WM CHROMIUM PICOLNTE 500MG TAB,6.66,6.66
1057504,350460021,WM MULTI TAB HI POTNCY,7.88,7.88
1057512,350460121,WM MAGNUM 75 TAB,9.08,9.08
1057520,350460121,WM MULTI TAB SPR HI POTNCY,7.27,7.27
1057538,350460021,WM VIT D-400IU TAB,3.33,3.33
1057611,350460025,WM VIT E 1000IU SGL,6.66,6.66
1057637,350460026,WM VIT E 400IU H2O SGL,9.08,9.08
1057652,350460026,WM VIT E 400IU SGL,6.65,6.65
1057660,350460027,WM FOLIC ACID 400MCG TAB,3.98,3.98
1057686,350460027,WM GARLIC 350MG TAB ODR CNTRL,5.71,5.71
1057728,350460031,WM LECITHIN 19GM SGL,6.05,6.05
1057744,350460031,WM L-LYSINE HCI 500MG TAB,5.58,5.58
1057769,350460032,WM MAG GLUC 500 TAB,4.54,4.54
1057777,3504600323,WM MAG OXIDE 400MG TAB,3.98,3.98
1057801,350460033,WM NIACIN 250MG CAP T/R,6.21,6.21
1057827,350460033,WM OMEGA 3 SGL W/EPDHA,6.66,6.66
1057843,350460033,WM NIACIN TAB NO FLUSH,6.05,6.05
1057850,350460034,WM PAPAYA PINEAPPLE ENZYME TAB,3.98,3.98
1057868,350460034,WM POTASSIUM 99MG TAB GLUCONTE,3.98,3.98
1057884,350460038,WM SELENIUM  50MCG TAB,4.54,4.54
1057892,350460041,WM ZINC GLUC 15MG TAB,3.98,3.98
1057900,350460041,WM ZINC GLUC 50MG TAB,4.54,4.54
1057918,350460041,WM ZINC SULF 50MG TAB,3.98,3.98
1057926,350460042,WM ZINC LOZ W/VIT C 100,4.54,4.54
1057934,350460042,WM ZINC LOZ W/ECHESTER C,4.54,4.54
1057975,350461404,WM GLUCOSMNE 750MG CAPL,9.08,9.08
1057983,350460026,WM VIT E CRM 1OZ JAR,3.98,3.98
1057991,350460026,WM VIT E OINT 2OZ W/PABAALOE,5.14,5.14
1058007,350460026,WM VIT E SKIN OIL 1OZ,5.71,5.71
1058023,350460050,WM SUPER E HNDBDY LOT 16OZ,5.7,5.7
1058031,464895539,WM HAIR FARE CAPL,6.05,6.05
1058049,33504614040,MENOPRIM CAPLETS        N4040,9.89,9.89
1058056,34648955870,SUPER JUICE CAPLETS      N870,6.58,6.58
1058064,350460085,WM HI ENER G 200MG CAPL,7.24,7.24
1058072,350460086,WM HI ENER G 500MG CAPL,7.24,7.24
1058080,3504614032,WM GLUCOSAMINE  CSA ORG CP,9.23,9.23
1058767,33504613914,VITA-BETIC CAPLETS      N3914,6.17,6.17
1058791,33504613976,NUTRA-BETIC CAPLETS     N3976,9.89,9.89
1058858,350460448,WM MAXIMUM FEMALE TAB,13.2,13.2
1058866,350460448,WM MAXIMUM MALE TAB,13.2,13.2
1058981,3504604419,WM GLUCOSAMINECSA 2ADAY  4419,22.65,22.65
1060334,703307082,BIC RZR SINGLE SENS SKIN,1.8,1.8
1060391,703307084,BIC RZR SINGLE SENS SKIN,3.19,3.19
1060474,703307084,BIC RZR SINGLE LADY,3.16,3.16
1063403,30521512800,Q TIPS SWABS 500CT,3.25,3.25
1063999,511312037,ACE SPORTS UNDERWRAP,2.5,2.5
1064054,511311982,ACE KNEE STRAP ONE SIZE,10.22,10.22
1064062,511312039,ACE ELBOW STRAP ONE SIZE,8.9,8.9
1064070,2318221,REFRESH CONTACTS EYE DRP 12ML,5.19,5.19
1064120,165005350,CITRACAL TAB W/VIT D  MAG,10.22,10.22
1064203,768280470,WET ONES TOWLETT ANTIBACTRL,2.28,2.28
1064237,3813711614,BANDAID TAPE H/F 2X2.3YD,3.73,3.73
1064492,3927832200,TIGER BALM PTCH,4.44,4.44
1064534,471440560,BOSTON 1STP ENZYMTC CLNR .08OZ,8.01,8.01
1064591,30029939280,CETAPHIL DAILY FACIAL LOT  4OZ,12.23,12.23
1064716,76614202,NICODERM CQ 21MG PTCH CL,42.91,42.91
1064724,76614302,NICODERM CQ 14MG PTCH CL,42.91,42.91
1064732,76614402,NICODERM CQ  7MG PTCH CL,42.91,42.91
1065333,829032962,BD NEED/SYR 1CC 25X1    329622,28.21,28.21
1065358,830000861,HOL 8616 DRN PCH CVX 1 1/2 12,37.37,37.37
1065507,35483801444,SILAPAP CHLD LIQ CHRY  4OZ SIL,1.58,1.58
1065689,838000773,HOL 7732 M9 O/E SPRAY UNSC 2OZ,2.37,2.37
1065697,838000773,HOL 7733 M9 O/E SPRAY UNSC 8OZ,7.98,7.98
1065853,35038306180,LOPERAMIDE LIQ 4OZ   HT 061804,3.79,3.79
1066380,743000125,VISINE FOR CONTACTS .5OZ,3.8,3.8
1066570,36519727516,BONINE MOTION SICKNSS C/TAB,5.37,5.37
1066646,30231850610,EAR PLUG 3PR SEAL-RITE CLR APC,2.29,2.29
1066679,30231850212,EAR STOPPLES 6PR APC  F402122,3.74,3.74
1066695,30231850814,EAR PLUG 3PR QUIET PLEASE APC,2.63,2.63
1066901,705010564,NEUTROGENA PORE TONR 8.5OZ RFN,6.26,6.26
1067255,3813700441,BANDAID ACTIVFLEX REG,3.9,3.9
1067552,110173023,DR SCHOLL SPRT INS GEL MEN,10.02,10.02
1067669,110173024,DR SCHOLL SPRT INS GEL WMN,10.02,10.02
1068535,70738744702,CAVILON FT DRY SKN 4OZ 3386,4.8,4.8
1068543,70738744696,CAVILON SKIN CLEANSER 8OZ 3380,6.25,6.25
1068550,34344332564,CON 325614 SENSICARE PROT BAR,7.87,7.87
1068568,7684551085,CON 325521 AV WASHCLOTH BATH,2.38,2.38
1068634,212920002,TRUEPLUS LANCETS 28G 743500,1,1
1068683,2360102651,BATH SEAT B65100 BACK CAR,31.89,31.89
1068709,8687615423,WALKER GLIDE 1 IN    RM A83500,5.32,5.32
1068824,7830007029,STAYFREE MAXI WING,3.02,3.02
1068857,31108600110,TARSUM GEL SHAM 8OZ,27.84,27.84
1068923,4533403203,VANICRM CLEANSING BAR 3.9OZ,2.75,2.75
1068972,23400900,DUREX CONDOM TROPICAL LUB,2.29,2.29
1069020,23401290,DUREX CONDOM XTR SENS LUB,2.3,2.3
1069855,75475691216,WALKER POUCH         EM W1216,15.19,15.19
1069863,700660812,STYPTIC PENCIL CARD   CLUBMAN,1.04,1.04
1069962,36025801720,MAG G TABS           CY 017201,16.57,16.57
1070499,350460008,WM VISIVITES TAB W/LUTEIN,5.58,5.58
1070572,350460442,WM GLUCO/CHON CAPL TRPL STR,33.99,33.99
1071273,30060333393,DIPHENHYDRAMN 25MG CAP QUA,14.29,14.29
1071281,30060333403,DIPHENHYDRAMN 50MG CAP QUA,16.19,16.19
1072446,30060306488,TRIXAICIN CR 60GM    QT 064888,3.79,3.79
1072701,30060324832,BISACODYL EC  5MG TAB QUA,3.3,3.3
1073998,90450686,SIMETHICONE TAB 80MG MJ 506860,3.18,3.18
1074012,90420566,UD DIPHENHYDRAMN 50MG MJ 05661,7,7
1074053,838000773,HOL 7735 M9 O/E SPRAY SCNT 8OZ,7.98,7.98
1074061,838000773,HOL 7736 M9 CLNR DECRYS 16OZ,9.99,9.99
1074103,90419886,UD ACETAMIN TABS 500 MJ 198861,3.12,3.12
1074129,90477251,ANTI-DIARRHEAL 2MG TAB MAJ,1.75,1.75
1074178,12104890,UD DIPHENHYDRAMN ELXR  5ML PAI,172.82,172.82
1074368,30053630292,NICOTINE GUM 2MG KIT REG WL923,25.82,25.82
1074558,10200,SOD CHL .9% IRR 100ML 1020,0.6,0.6
1074988,30090431566,GARLIC CAPS 500MG ODRLS MJ5660,4.95,4.95
1075308,57301682,ADVIL MIGRAINE LIQUIGEL,3.59,3.59
1075316,57301683,ADVIL MIGRAINE LIQUIGEL,5.93,5.93
1075571,681,ALCOHOL PREPS   WEBCOL   6818,1.56,1.56
1076116,35479903019,OCUSOFT LID SCRUB PREMOIST PAD,12.05,12.05
1076215,4129806027,GAIT BELT 50 IN       DMI 6027,8.84,8.84
1076231,4129860271,GAIT BELT 65 IN    DMI 6027XL,10.58,10.58
1077213,470466600,GARLIQUE TAB ODOR FREE,10.59,10.59
1077346,370007408,METAMUCIL 23.3OZ SMTH ORN S/F,16.78,16.78
1077395,370000031,CREST TPST GEL REG 8.2OZ CMNT,2.56,2.56
1077809,2581093,EQUAL PK,5.09,5.09
1079268,30007479511,EMPTY LIFECARE CONT  250ML HOS,168,168
1081017,30225038080,AYR SALINE NASAL MIST 50ML,2.63,2.63
1081306,319280400,ICAPS W/LUTEIN EYE VIT TAB,11.31,11.31
1081371,30019328025,DIASTIX STRIPS,6.44,6.44
1081389,30019328825,KETO DIASTIX STRIPS,11.02,11.02
1081454,19351680,DERMAL BODY LOT 8OZ XTR STR,8.12,8.12
1081504,30019365462,LANCET MICROLET,8.42,8.42
1082007,847061000,EYE AUTOSQUEEZE DEVICE  OP6100,2.77,2.77
1082015,847013000,AUTOJECTOR #2 OWEN AJ1300,27.93,27.93
1082023,847007120,UNISTIK 2  3.0MM ORANGE AT0712,14.07,14.07
1082049,30053619955,SELENIUM SULF SHAM 7OZ RG 9553,3.21,3.21
1082072,829030834,BD SYR TIP CAPS TP      308341,131.44,131.44
1082122,829030962,BD SYR ONLY CT 2OZ      309620,30.33,30.33
1082130,829030963,BD NEED/SYR 5CC 20X1.5  309635,17.32,17.32
1082163,829030553,BD NEED/SYR 1CC 26X1/2  305537,2.31,2.31
1082171,829030554,BD NEED/SYR 1CC 27X1/2  305540,2.31,2.31
1082189,829030957,BD NEED/SYR 3CC 22X1    309572,12.97,12.97
1082205,829030512,BD NEEDLE  25 X 5/8     305122,7.83,7.83
1082213,829030512,BD NEEDLE  25 X 1.5  LL 305127,8.18,8.18
1082221,829030514,BD NEEDLE  23 X 1 LL 305145,8.18,8.18
1082239,829030515,BD NEEDLE  22 X 1       305155,7.83,7.83
1082247,829030515,BD NEEDLE  22 X 1.5     305156,8.18,8.18
1082270,829030957,BD NEED/SYR 3CC 20X1.5  309579,8.94,8.94
1082320,829030521,BD SYR ORAL CL  1CC     305217,61.22,61.22
1082353,892032946,BD S-LOK INS SY 1ML 29G 329464,30.56,30.56
1082361,829030555,BD NEED/SYR 1CC 27X1/2  305553,40.24,40.24
1082379,829030554,BD NEED/SYR 1CC 27X3/8  305542,2.31,2.31
1082429,829030512,BD NEEDLE  30 X 1 LL 305128,26.54,26.54
1082445,829032942,BD NEED/SYR 1CC 28X1/2  329424,26.68,26.68
1082494,829032689,BD ALCOHOL SWAB REG     326895,1.49,1.49
1082593,829032841,BD INS SY 1ML 30GX1/2   328411,25.39,25.39
1082668,829032846,BD INS SY UF 31GX5/16 .5ML 468,25.39,25.39
1082718,30829032841,BD INS SY UF 31GX5/16 1ML 8418,25.39,25.39
1082726,30829032823,BD SAFE CLIP            328235,2.73,2.73
1084144,30000305262,NITRATEST PAPER W/DISPNSR 15FT,33.81,33.81
1087394,28306790,HURRICAINE SPR 2OZ,29.13,29.13
1087402,28311852,HURRICAINE EXTENSION TUBE,15.84,15.84
1087428,28306796,HURRICAINE SPR KIT,39.36,39.36
1088335,4650001810,OFF AER 6OZ ACTIVE,4.9,4.9
1088947,1111112403,DOVE B/W 12OZ SENS,4.38,4.38
1089069,5111900025,NEXCARE STOMASEAL DSG 4X4,9.82,9.82
1089135,679905005,FINESSE AER H/S 7OZ MX HLD,2.89,2.89
1089234,1111161424,DOVE BAR SOAP 3.5OZ WH,1.42,1.42
1089291,9153632821,WALKER PLATFORM INV6027,39.17,39.17
1089689,864140019,PLAX DENTAL RINSE 24OZ SFMNT,5,5
1089739,768557004,PILL ORGANIZER XXLARGE 70047B,2.13,2.13
1090141,57302134,ANBESOL MOUTH PAIN LIQ .41OZ,4.45,4.45
1090166,57302182,ANBESOL GEL .33OZ MNT REG STR,4.45,4.45
1090257,35483801354,DIPHENHYDRAMN LIQ 118ML SIL,1.56,1.56
1090398,117010222,COLO 1802 ATRACTAIN CREAM 2OZ.,7.06,7.06
1090695,3813700321,JOHNSONS BBY BATH 15OZ BED/TM,4.54,4.54
1090745,3500074102,COLGATE TPST TOTAL 7.8OZ MNT,3.5,3.5
1091107,7418226012,SOFTSOAP LIQ PMP 7.5OZ W/ALOE,1.82,1.82
1091537,770431015,ST IVES B/W 13.5OZ VAN,2.27,2.27
1091693,8834847089,PERT+ 2N1 25.4OZ CLASSIC CLEAN,4.51,4.51
1091727,838000377,HOL 3778 PCHKN NEWBORN OST CTF,56.5,56.5
1091750,411000151,AFRIN NO DRIP XTRA MOIST .5OZ,6.13,6.13
1091768,411008203,AFRIN NO DRIP SEVR CNG .5OZ,6.13,6.13
1091776,411000150,AFRIN NO DRIP SINUS .5OZ,6.13,6.13
1092576,31254662186,HALLS BAG STRWBRY,1.65,1.65
1092626,350460026,WM SUPER E CRM 4OZ,6.05,6.05
1092642,350460015,WM CALCIUM CITRATE TAB +D,5.07,5.07
1092659,350460038,WM SELENIUM 200MCG TAB,4.54,4.54
1092675,3504600345,WM FLAXSEED OIL 1000MG SGL,6.05,6.05
1092881,35483800018,FERROUS SUL 220MG ELXR 1PT SIL,3.29,3.29
1092907,35483801174,SILTUSSIN SA SYR  4OZ SL 11740,2.41,2.41
1093103,708,EXCILON DRAIN SPONGE 4X4  7086,8.44,8.44
1093178,38541200050,FILTER EXT SET 2C1103 BXM,313.24,313.24
1094937,25903032,MEDERMA SCAR GEL 20GM,15.27,15.27
1094960,21218606,RESOURCE BRZ 8OZ VRTY 186000,42.18,42.18
1095264,3600003010,KOTEX MAXI PAD ULT THIN WING,3.38,3.38
1095306,370006610,ALWAYS PAD REG,5.6,5.6
1095330,370003065,ALWAYS PAD U/THIN REG WING,5.6,5.6
1095348,370003065,ALWAYS PAD U/THIN SUPR LNG,5.6,5.6
1095355,370003016,ALWAYS PAD U/THIN NGHT WING,3.16,3.16
1095363,370000821,ALWAYS PAD SUPR LNG WING,5.6,5.6
1095405,226009262,TROJAN CONDOM ULT THIN LUB,1.96,1.96
1095751,148320100,EFFERDENT PLUS TAB MNT,5.7,5.7
1095769,748098520,WILKINSON DBL EDGE BLADE,0.95,0.95
1096973,756090009,OLAY CMPLT MOISTR LOT 4OZ NORM,6.58,6.58
1098938,737964160,STETH SPRAGUE DK BLUE 416-22,9.9,9.9
1099043,88891200076,AIRCAST 02B RIGHT TRAINING,33.58,33.58
1099050,88891200075,AIRCAST 02B LEFT TRAINING,33.58,33.58
1099068,74410200003,AIRCAST 02AR RIGHT STD ANKLE,33.58,33.58
1099076,441020000,AIRCAST 02D LEFT SPORT,28.49,28.49
1099084,441020000,AIRCAST 02D RIGHT SPORT,28.49,28.49
1099290,4056511500,BANISH II LIQ DEOD  8OZ 412100,32.54,32.54
1099381,838000360,HOL 3605 KAR DRN PCH 21/2 2,42.25,42.25
1099621,10179,SHAMPOOER 8085 INFLT DLX DMS,19.9,19.9
1099696,53627905,CEROVITE LIQ 8OZ WAT,3.8,3.8
1099704,53674155,PHOSPHATE DISP ENEMA 4.5OZ WAT,0.88,0.88
1099753,705010270,NEUTROGENA TONER 8.5OZ ALC FRE,5.5,5.5
1100015,380560000,WATER BOTTLE   ECON CARA 00001,5.22,5.22
1100023,380560000,WATER BOTTLE SYR ECON CARA 002,5.9,5.9
1100031,380560000,WATER BOTTLE CMB ECON CARA 003,6.91,6.91
1100049,380560000,WATER BOTTLE    LUX CARA 00004,7.73,7.73
1100056,380560000,WATER BOTTLE SYR LUX CARA 0005,8.42,8.42
1100064,380560000,WATER BOTTLE CMB LUX CARA 0006,9.67,9.67
1100072,380560000,ICE BAG  6          CARA 00007,5.23,5.23
1100080,380560000,ICE BAG  9          CARA 00008,6.19,6.19
1100098,380560000,ICE BAG 11          CARA 00009,7.2,7.2
1100114,380560001,BREAST SHIELD       CARA 00011,2.75,2.75
1100122,380560001,ENEMA SYRNG 6OZ ADULT CARA 013,4.69,4.69
1100130,380560001,ENEMA SYRNG 8OZ ADULT CARA 014,5.25,5.25
1100148,380560001,ENEMA SYRNG 1OZ INFNT CARA 015,2.2,2.2
1100155,380560001,ENEMA SYRNG 2OZ INFNT CARA 016,2.39,2.39
1100171,380560001,EAR SYRINGE 1OZ     CARA 00019,2.09,2.09
1100189,380560002,EAR SYRINGE 2OZ     CARA 00020,2.36,2.36
1100197,380560002,EAR SYRINGE 3OZ     CARA 00021,2.68,2.68
1100205,380560002,NASAL ASPIRATOR 1OZ CARA 00022,2.29,2.29
1100247,380560002,FEMININE SYRNG BLB EC CARA 027,5.82,5.82
1100254,380560002,FEMININE SYRNG BLB LX CARA 028,8.19,8.19
1100296,380560003,URINAL  MALE        CARA 00033,3.98,3.98
1100353,380560004,CRUTCH TIP 3/4      CARA 00040,2.54,2.54
1100403,380560004,BREAST PUMP CARA 00045,3.95,3.95
1100411,380560004,CUSHION INFLATE VINYL CAR 0046,7.89,7.89
1100445,380560005,HEAT PAD DRY ECON 1YR CARA 050,12.59,12.59
1100452,380560005,HEAT PAD MOIST KG 5YR CARA 053,23.78,23.78
1100460,380560005,HEAT PAD MOIST EC 3YR CARA 051,16.53,16.53
1100478,380560005,HEAT PAD MOIST DE 5YR CARA 052,23.02,23.02
1100486,380560001,WATER BOTTLE BABY   CARA 00018,8.12,8.12
1100528,380560006,GLOVE VINYL EX NS MED CARA 062,4.59,4.59
1100536,380560006,GLOVE VINYL EX NS LGE CARA 063,4.59,4.59
1100569,380560006,FINGER COTS LRG     CARA 00067,10.89,10.89
1100643,380560008,GLOVE COTTON LADY REG CARA 082,1.77,1.77
1100668,380560008,GLOVE COTTON XTRA LRG CARA 084,1.77,1.77
1100734,380560008,GLOVE COTTON LADY SML CARA 081,1.77,1.77
1100791,380560008,GLOVE COTTON MENS LRG CARA 086,1.77,1.77
1100809,380560020,ICE BAG DISPLAY 8PC 200   DS,36.39,36.39
1100981,1678431623,GAUZE KRINK N/ST4.5INX4.1YD,0.78,0.78
1101120,4203710373,BC PWD HEADACHE,5.37,5.37
1101286,674921041,CALMOL 4 SUPP,12.88,12.88
1101716,190450017,BAN AP ROLL ON 1.5OZ UNS,2.8,2.8
1102268,2355852120,SAYMAN SALVE FIRST AID 4OZ,19.11,19.11
1102367,36373653261,TING SPR PWD 4.5OZ,2.8,2.8
1102789,4650021612,RAID ANT/ROACH SPR 12OZ,2.9,2.9
1102953,9698601374,CUTEX PLSH RMVR 4OZ STRNGTH,1.56,1.56
1103605,829030517,BD DISP NDL 20X1.5RB    305176,4.68,4.68
1103928,511316668,NEXCARE ATHLTC WRAP 3X5YD TAN,3.27,3.27
1103993,4280900606,TENSOPLAST WHT 4 02596002,5.87,5.87
1104066,54040,Q TIP PROF PACK 3IN 8884540400,7.44,7.44
1104074,54050,Q TIP PROF PACK 6IN 8884540500,7.32,7.32
1105964,7830007010,OB TMPN SUP PLUS,5.83,5.83
1106111,30225036035,MOBISYL CRM 8OZ,11.19,11.19
1106640,716610010,ALOE VERA CRM 4OZ JAR,2.56,2.56
1106723,705016103,NEUTROGENA RAINBATH GEL  8.5OZ,5.75,5.75
1107028,53633810,BISACODYL EC  5MG TAB WAT,5.21,5.21
1107077,1695824314,MATTRESS EGGCRATE 2IN 11760-CC,11.44,11.44
1107085,1695825494,MATTRESS EGGCRATE 3IN 13000CC,21.87,21.87
1107093,1695826643,MATTRESS EGGCRATE 4IN 14000-CC,21.87,21.87
1107465,53632910,VIT C TAB  500MG CHW WL 329101,4.7,4.7
1107804,14551,LEG BAG 17OZ STRP KEN 145514,1.56,1.56
1108240,53632921,VIT C TAB  500MG     WL 329210,28.62,28.62
1108307,1695834677,CUSHION WHEELCHR EGG 3IN4217CC,5.36,5.36
